title,BA_1,BA_2,CB_1,CB_2,AC_1,AC_2,Y
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(55),11.107,9.658,2.281,2.15,10.522,8.97,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(56),10.755,9.85,2.298,2.093,10.337,9.126,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(57),10.948,9.579,2.225,2.038,10.531,8.886,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(58),11.317,9.278,2.294,2.04,10.664,8.687,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(59),10.924,9.595,2.226,2.116,10.334,9.021,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(60),10.342,9.978,2.376,2.016,9.812,9.504,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(61),10.803,9.615,2.332,2.204,10.113,9.119,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(62),10.856,9.52,2.232,2.175,10.075,8.875,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(63),10.859,9.611,2.269,2.182,10.077,9.024,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(64),10.746,9.622,2.293,2.179,10.01,9.039,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(65),10.264,9.779,2.344,2.083,9.414,9.334,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(66),10.941,9.551,2.382,2.13,10.31,8.944,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(67),11.106,9.373,2.339,2.144,10.61,8.747,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(68),11.034,9.549,2.266,2.066,10.668,8.91,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(69),10.731,9.921,2.262,2.044,10.174,9.264,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(70),10.639,9.862,2.291,2.166,10.02,9.284,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(71),10.76,9.398,2.201,2.038,10.101,8.883,0
/home/surya/Desktop/wifi_sensing/final/2_BHK_ONLYBR2_rawdata/noact/19A_noactivity_7(72),10.548,9.411,2.188,1.996,9.83,8.904,0
