title,A_1,A_2,A_3,A_4,A_5,BA_1,BA_2,CB_1,CB_2,AC_1,AC_2,Y
d6e5_2(103),-0.998,-0.982,-0.94,-0.8690000000000001,-0.855,8.717,7.777,10.853,9.716,9.74,9.606,1
e2_1(175),-0.989,-0.828,-0.7829999999999999,-0.825,-0.8290000000000001,11.913,10.863,10.642,10.603,3.591,2.849,1
c3_1(143),-0.984,-0.852,-0.937,-0.888,-0.7759999999999999,12.472,9.903,10.404000000000002,9.396,5.846,4.574,1
b6_1(166),-0.982,-0.8320000000000001,-0.954,-0.8690000000000001,-0.858,11.814,10.795,11.219,10.062,3.245,2.678,1
b1_1(73),-0.982,-0.836,-0.969,-0.787,-0.889,11.809,10.504,11.63,10.171,2.699,2.5980000000000003,1
a4c6_1(52),-0.991,-0.976,-0.855,-0.8859999999999999,-0.8909999999999999,8.646,7.691,11.248,10.215,10.908,9.409,1
a4d1_2(142),-0.998,-0.983,-0.904,-0.847,-0.893,8.49,7.568,10.538,10.023,10.215,9.173,1
d6_1(48),-0.98,-0.8290000000000001,-0.964,-0.782,-0.858,12.601,10.159,11.545,9.927,3.4530000000000003,3.032,1
e4_1(130),-0.982,-0.828,-0.95,-0.7859999999999999,-0.8740000000000001,11.880999999999998,10.75,10.556,9.57,5.16,4.982,1
d6e5_1(148),-0.998,-0.982,-0.936,-0.92,-0.826,8.228,7.402,10.564,10.321,10.278,9.003,1
a3_1(109),-0.987,-0.833,-0.967,-0.878,-0.799,12.097,10.470999999999998,11.094,9.997,3.385,2.94,1
a2e6_1(159),-0.998,-0.979,-0.866,-0.899,-0.875,9.334,8.6,11.01,9.785,10.12,9.213,1
a3c1_2(72),-0.997,-0.982,-0.928,-0.8240000000000001,-0.91,8.51,7.822999999999999,11.027,9.439,10.154,9.439,1
a2b1_1(162),-0.999,-0.982,-0.952,-0.856,-0.8370000000000001,8.007,6.9110000000000005,11.134,9.769,9.821,9.213,1
a5b6_1(8),-0.988,-0.975,-0.86,-0.8640000000000001,-0.795,8.852,7.5779999999999985,11.944,9.365,10.438,9.641,1
b3_1(133),-0.986,-0.8370000000000001,-0.936,-0.875,-0.8109999999999999,11.858,10.695,11.123,10.158,3.545,2.872,1
d1_1(0),-0.976,-0.823,-0.818,-0.85,-0.764,12.111,10.725,11.4,10.319,3.0380000000000003,2.588,1
d6_1(92),-0.98,-0.831,-0.957,-0.78,-0.885,12.282,10.399,11.669,9.717,3.379,2.972,1
e1_1(101),-0.818,-0.945,-0.805,-0.77,-0.868,12.014,10.674,10.96,10.442,3.2,2.667,1
a3_1(112),-0.984,-0.833,-0.965,-0.86,-0.8029999999999999,12.526,10.191,11.22,10.005,3.575,2.636,1
e3_1(56),-0.982,-0.8340000000000001,-0.787,-0.778,-0.935,12.122,10.741,10.774,9.304,5.246,4.931,1
a5e1_1(44),-0.997,-0.978,-0.9,-0.828,-0.91,7.86,6.843,10.938,10.550999999999998,10.437,9.229,1
e2_1(55),-0.99,-0.8320000000000001,-0.816,-0.89,-0.762,12.783,9.941,11.771,9.618,3.3160000000000003,2.9410000000000003,1
b6e3_2(54),-0.998,-0.982,-0.903,-0.855,-0.887,9.062,7.441,11.633,9.006,10.179,9.431,1
b2_1(118),-0.989,-0.845,-0.956,-0.838,-0.8240000000000001,11.912,10.427,9.972,9.436,6.589,5.323,1
d3_1(82),-0.987,-0.835,-0.92,-0.855,-0.821,11.595999999999998,11.024,10.95,10.46,3.057,2.608,1
c2_1(158),-0.985,-0.828,-0.966,-0.777,-0.8959999999999999,12.315,10.255,11.243,9.965,2.875,2.708,1
a6_1(23),-0.987,-0.831,-0.934,-0.774,-0.794,11.888,10.412,11.014,10.203,3.026,2.6630000000000003,1
a5e1_2(164),-0.997,-0.981,-0.951,-0.83,-0.913,8.845,7.69,10.176,9.659,10.550999999999998,8.811,1
d5_1(24),-0.989,-0.978,-0.8370000000000001,-0.882,-0.828,10.499,8.663,9.95,9.182,6.631,5.709,1
a4_1(51),-0.984,-0.83,-0.959,-0.79,-0.875,12.191,10.587,11.087,10.380999999999998,3.214,2.625,1
a4c6_1(168),-0.994,-0.978,-0.871,-0.858,-0.915,8.238,8.045,11.759,9.51,11.309,8.946,1
c6e4_2(37),-0.998,-0.982,-0.927,-0.855,-0.875,8.55,7.607,10.322,10.133,10.496,9.2,1
d6_1(131),-0.98,-0.828,-0.969,-0.778,-0.809,12.32,10.427,11.102,10.418,3.512,2.769,1
a4c6_1(134),-0.99,-0.978,-0.847,-0.8809999999999999,-0.915,8.59,7.972,10.99,10.108,10.468,9.43,1
b6e3_1(123),-0.998,-0.98,-0.899,-0.868,-0.8759999999999999,7.917000000000002,7.029,11.095,9.983,10.526,8.779,1
b1e4_1(168),-0.997,-0.936,-0.914,-0.852,-0.898,8.167,7.314,10.709,10.039,10.438,9.804,1
a3_1(32),-0.986,-0.83,-0.966,-0.885,-0.778,11.574000000000002,10.991,10.947,10.167,3.349,2.932,1
e5_1(13),-0.978,-0.985,-0.852,-0.883,-0.802,10.733,9.407,9.845,9.055,7.637,6.124,1
c1e3_1(69),-0.993,-0.924,-0.87,-0.8759999999999999,-0.852,8.791,7.313,11.024,10.152,10.72,9.477,1
a5_1(115),-0.986,-0.833,-0.95,-0.7879999999999999,-0.8640000000000001,12.668,9.93,11.73,9.757,3.19,2.583,1
a4d1_1(135),-0.995,-0.981,-0.8590000000000001,-0.861,-0.918,8.075,7.382999999999999,11.427,9.913,10.317,8.977,1
a4d1_2(61),-0.993,-0.973,-0.878,-0.8690000000000001,-0.903,8.433,8.046,11.515999999999998,10.064,10.994000000000002,9.173,1
a2b1_1(129),-0.999,-0.981,-0.947,-0.858,-0.857,7.752000000000002,7.129,10.651,10.058,10.122,8.794,1
c4_1(143),-0.988,-0.978,-0.836,-0.897,-0.8109999999999999,11.568,10.728,10.304,9.523,6.439,6.228,1
c1e3_2(17),-0.993,-0.875,-0.935,-0.86,-0.93,8.405,7.836,11.334,9.666,10.488,9.53,1
c1e3_1(104),-0.991,-0.948,-0.8590000000000001,-0.875,-0.8690000000000001,8.322000000000001,7.561,11.199000000000002,10.267,10.717,9.565,1
a3c1_2(50),-0.997,-0.983,-0.923,-0.826,-0.914,8.529,7.495,10.763,9.629,10.464,9.171,1
a4d1_2(164),-0.998,-0.983,-0.906,-0.828,-0.929,8.697000000000001,7.42,10.71,9.979,10.36,9.267,1
a3c1_1(142),-0.997,-0.979,-0.8959999999999999,-0.845,-0.909,8.711,7.002999999999999,12.204,9.307,10.204,9.133,1
a4d1_2(23),-0.998,-0.982,-0.916,-0.833,-0.901,8.783999999999999,7.555,11.33,9.445,10.18,9.572,1
a6_1(130),-0.986,-0.8290000000000001,-0.969,-0.804,-0.871,11.722,10.845999999999998,10.989,10.511,2.992,2.576,1
a5_1(158),-0.986,-0.8290000000000001,-0.966,-0.8079999999999999,-0.8420000000000001,12.412,10.542,11.385,10.296,3.111,2.47,1
a6e2_1(99),-0.998,-0.981,-0.941,-0.83,-0.89,7.592,7.377999999999999,11.91,9.474,10.643,8.564,1
b1e4_2(141),-0.996,-0.941,-0.8759999999999999,-0.868,-0.911,8.129,8.02,11.337,9.567,10.954,9.338,1
b1e2_2(146),-0.991,-0.915,-0.907,-0.847,-0.928,8.605,7.797999999999999,11.139,9.963,10.274,9.731,1
b1e4_2(115),-0.995,-0.979,-0.887,-0.846,-0.911,8.832,7.405,11.09,9.982,10.569,9.768,1
e5_1(120),-0.982,-0.967,-0.838,-0.846,-0.815,10.997,9.95,9.307,9.058,7.665,6.86,1
c2_1(140),-0.98,-0.8290000000000001,-0.965,-0.7829999999999999,-0.873,12.659,9.908,11.718,9.69,3.05,2.721,1
e5_1(17),-0.979,-0.979,-0.863,-0.8690000000000001,-0.807,9.908,9.42,10.063,8.821,7.124,5.794,1
a1e5_1(0),-0.997,-0.984,-0.963,-0.858,-0.853,8.487,7.516,8.366,7.876,10.694,9.087,1
b5_1(62),-0.983,-0.8340000000000001,-0.951,-0.8690000000000001,-0.802,12.258,10.519,11.413,10.005,3.0610000000000004,2.949,1
a2e6_2(14),-0.997,-0.981,-0.865,-0.8759999999999999,-0.8809999999999999,7.995,7.712999999999999,11.646,9.894,10.819,8.831,1
d1_1(140),-0.98,-0.8270000000000001,-0.797,-0.941,-0.777,12.557,10.176,11.374,9.986,3.377,2.517,1
b6_1(131),-0.98,-0.8370000000000001,-0.941,-0.903,-0.777,13.461,9.509,12.417,9.443,3.2230000000000003,2.635,1
d2_1(29),-0.972,-0.833,-0.96,-0.809,-0.765,11.887,10.751,11.022,10.318,3.253,2.864,1
c3_1(2),-0.99,-0.851,-0.942,-0.8690000000000001,-0.7929999999999999,12.19,10.243,10.786,8.936,5.659,5.33,1
c6_1(88),-0.984,-0.831,-0.923,-0.879,-0.795,11.663,11.128,11.259,10.367,3.305,2.907,1
e1_1(56),-0.919,-0.83,-0.779,-0.772,-0.8320000000000001,12.377,10.504,11.592,10.124,3.224,2.721,1
c5_1(7),-0.985,-0.8340000000000001,-0.968,-0.83,-0.8170000000000001,12.969,9.877,11.698,9.521,3.556,2.789,1
e3_1(103),-0.974,-0.8270000000000001,-0.7859999999999999,-0.905,-0.848,12.14,10.622,10.296,9.712,5.477,4.669,1
a1e5_1(103),-0.998,-0.968,-0.974,-0.833,-0.88,7.832000000000002,7.603,8.119,6.517,10.101,8.141,1
a3d6_2(123),-0.997,-0.98,-0.86,-0.863,-0.88,7.41,7.108,11.932,10.158,10.931,9.274,1
c1e3_2(154),-0.994,-0.969,-0.8859999999999999,-0.8540000000000001,-0.915,8.919,7.451,11.503,9.738,10.249,10.008,1
c6e4_1(15),-0.999,-0.981,-0.937,-0.873,-0.852,8.102,6.499,11.333,8.979,9.931,9.47,1
a1e5_2(30),-0.997,-0.984,-0.963,-0.948,-0.913,6.747000000000001,5.814,4.763,4.32,7.3610000000000015,6.67,1
a1e5_2(162),-0.997,-0.984,-0.963,-0.949,-0.919,7.13,5.807,4.714,4.019,7.898,6.0470000000000015,1
b1e4_2(102),-0.996,-0.979,-0.912,-0.83,-0.91,8.476,7.9689999999999985,11.368,9.74,10.698,9.462,1
d6e5_2(150),-0.998,-0.982,-0.951,-0.863,-0.851,8.631,7.644,10.68,10.186,9.9,9.038,1
d2_1(0),-0.975,-0.8320000000000001,-0.948,-0.779,-0.846,12.482,10.235,11.407,9.979,3.044,2.679,1
c1e3_2(161),-0.994,-0.909,-0.899,-0.852,-0.892,8.835,7.246,10.869000000000002,10.279000000000002,10.888,9.287,1
a6e2_2(27),-0.995,-0.983,-0.914,-0.838,-0.884,8.535,8.116,11.31,9.858,10.887,9.15,1
a4c6_1(132),-0.995,-0.98,-0.882,-0.8420000000000001,-0.911,8.439,8.02,12.213,9.069,11.186,8.633,1
e2_1(169),-0.987,-0.8290000000000001,-0.7859999999999999,-0.835,-0.821,11.454,11.34,11.079,10.25,3.364,2.812,1
c6e4_2(143),-0.998,-0.982,-0.94,-0.8390000000000001,-0.877,8.718,7.673999999999999,11.699000000000002,8.96,10.351,8.918,1
a4c6_1(76),-0.992,-0.981,-0.894,-0.846,-0.878,8.702,7.274,11.781,9.616,10.078,9.767,1
c5_1(9),-0.986,-0.833,-0.937,-0.8909999999999999,-0.8,12.567,10.15,11.546,9.984,3.205,2.709,1
e5_1(70),-0.977,-0.983,-0.872,-0.853,-0.865,10.914,8.8,10.725,8.492,6.996,5.942,1
a4c6_1(67),-0.993,-0.98,-0.877,-0.848,-0.904,8.646,7.808,11.515999999999998,9.896,10.541,9.676,1
c5_1(161),-0.984,-0.831,-0.966,-0.875,-0.787,11.928,10.556,10.924,10.075,3.403,2.918,1
c1_1(6),-0.98,-0.828,-0.8640000000000001,-0.8440000000000001,-0.75,12.29,10.505,11.844,9.921,2.929,2.464,1
d6e5_1(100),-0.998,-0.982,-0.937,-0.905,-0.828,8.597000000000001,7.107,11.148,9.796,9.832,9.322,1
c1_1(86),-0.986,-0.823,-0.879,-0.8240000000000001,-0.782,12.175999999999998,10.62,11.279000000000002,10.28,2.918,2.498,1
a2e6_2(62),-0.998,-0.983,-0.927,-0.8370000000000001,-0.8690000000000001,9.198,8.211,10.708,9.49,10.174,9.692,1
a4_1(130),-0.987,-0.8270000000000001,-0.973,-0.7929999999999999,-0.853,12.011,10.731,11.359000000000002,10.091,3.269,2.734,1
a6e2_1(82),-0.995,-0.98,-0.884,-0.8420000000000001,-0.888,7.492000000000001,7.068,12.447,9.441,11.113,8.707,1
a6e2_1(12),-0.994,-0.8640000000000001,-0.966,-0.8690000000000001,-0.8690000000000001,7.796,6.9220000000000015,12.304,9.652,10.581,9.46,1
a6_1(44),-0.987,-0.826,-0.952,-0.79,-0.838,11.557,11.114,11.273,10.279000000000002,2.952,2.5580000000000003,1
c6e4_1(111),-0.999,-0.982,-0.933,-0.851,-0.878,7.757999999999999,7.181,11.433,9.666,11.237,8.652000000000001,1
a2e6_2(158),-0.998,-0.983,-0.897,-0.8390000000000001,-0.917,9.204,8.187000000000001,11.848,9.214,10.625,9.122,1
e5_1(19),-0.981,-0.964,-0.841,-0.882,-0.79,10.606,10.07,9.375,8.122,7.932,7.355,1
e5_1(97),-0.982,-0.969,-0.843,-0.873,-0.7909999999999999,10.356,9.663,9.077,8.147,8.304,7.494,1
d1e2_1(19),-0.993,-0.932,-0.868,-0.8590000000000001,-0.882,8.362,7.602,11.544,9.948,10.736,9.586,1
a4_1(34),-0.982,-0.8290000000000001,-0.962,-0.782,-0.8370000000000001,12.617,10.282,12.075,9.644,3.151,2.556,1
b1_1(3),-0.986,-0.831,-0.971,-0.7829999999999999,-0.8220000000000001,11.737,10.39,11.085,10.422,2.9,2.564,1
b3_1(107),-0.987,-0.835,-0.969,-0.8690000000000001,-0.7909999999999999,12.15,10.494000000000002,11.31,10.594,2.912,2.52,1
e1_1(99),-0.975,-0.825,-0.7959999999999999,-0.7659999999999999,-0.871,12.17,10.63,11.185,10.401,3.115,2.637,1
d3_1(44),-0.986,-0.8320000000000001,-0.942,-0.907,-0.7859999999999999,12.068,10.557,10.997,10.229,3.325,2.736,1
c2_1(103),-0.986,-0.825,-0.953,-0.7879999999999999,-0.8690000000000001,12.041,10.694,10.98,10.315,3.107,2.5,1
b1_1(91),-0.984,-0.8320000000000001,-0.961,-0.779,-0.8640000000000001,11.697,10.579,11.16,10.299,2.7310000000000003,2.436,1
a4d1_1(39),-0.995,-0.966,-0.861,-0.88,-0.9,8.371,6.992000000000001,11.454,10.418,10.336,9.286,1
a2b1_2(56),-0.998,-0.984,-0.925,-0.8590000000000001,-0.867,8.515,7.558,11.385,9.088,10.14,9.163,1
c6e4_1(154),-0.999,-0.977,-0.937,-0.855,-0.855,8.158,6.8260000000000005,10.988,9.542,9.922,9.465,1
d2_1(24),-0.98,-0.825,-0.941,-0.8240000000000001,-0.825,12.222,10.558,11.319,10.24,3.079,2.682,1
c2_1(94),-0.985,-0.8370000000000001,-0.968,-0.778,-0.888,12.151,10.538,11.29,10.233,3.161,2.587,1
d1e2_1(0),-0.991,-0.943,-0.863,-0.86,-0.8290000000000001,8.686,7.447999999999999,11.472,9.821,10.116,9.999,1
a3_1(167),-0.985,-0.831,-0.954,-0.838,-0.821,12.319,10.35,11.087,10.08,3.469,2.878,1
c4_1(11),-0.986,-0.975,-0.84,-0.887,-0.797,11.533,10.782,10.031,9.823,6.313,5.73,1
b6_1(16),-0.975,-0.84,-0.965,-0.787,-0.8859999999999999,11.619000000000002,11.271,11.161,10.722,3.21,2.779,1
b6e3_2(86),-0.994,-0.979,-0.8859999999999999,-0.8390000000000001,-0.903,8.612,7.903,11.248,9.894,10.241,9.497,1
b6e3_1(51),-0.999,-0.981,-0.919,-0.852,-0.878,8.016,6.851,11.625,9.611,10.105,9.384,1
e4_1(174),-0.984,-0.831,-0.959,-0.8390000000000001,-0.8440000000000001,12.106,10.617,10.406,9.596,5.505,4.609,1
c5_1(141),-0.986,-0.8370000000000001,-0.953,-0.797,-0.8759999999999999,12.139,10.517,11.342,10.141,3.151,2.785,1
b1e4_1(18),-0.997,-0.982,-0.871,-0.868,-0.899,8.349,7.275,11.053,10.463,10.795,9.309,1
d6e5_1(17),-0.999,-0.979,-0.953,-0.922,-0.807,7.504,6.784,11.078,9.239,10.125,8.863,1
a3c1_1(57),-0.999,-0.983,-0.898,-0.853,-0.89,7.995,7.561,10.673,10.358,9.796,9.331,1
d6_1(116),-0.98,-0.835,-0.955,-0.799,-0.85,12.065,10.653,11.11,10.469,3.4610000000000003,2.676,1
b6e3_2(81),-0.998,-0.982,-0.91,-0.8440000000000001,-0.8740000000000001,8.772,7.329,11.1,9.885,10.21,9.499,1
a3d6_2(62),-0.997,-0.983,-0.902,-0.8390000000000001,-0.892,8.046,7.275,11.05,10.491,10.552,9.259,1
c6e4_1(157),-0.999,-0.981,-0.929,-0.861,-0.86,7.702000000000001,7.151,11.139,9.793,10.134,9.371,1
a2b1_1(153),-0.999,-0.983,-0.951,-0.862,-0.8590000000000001,7.967,7.099,10.82,9.374,10.208,8.55,1
b2_1(110),-0.987,-0.8490000000000001,-0.933,-0.8590000000000001,-0.804,12.504,9.808,10.19,8.628,6.431,5.711,1
a5e1_1(57),-0.997,-0.98,-0.8859999999999999,-0.8759999999999999,-0.88,7.841,7.237999999999999,10.98,10.277,10.143,9.258,1
b5_1(116),-0.979,-0.828,-0.952,-0.7909999999999999,-0.88,11.942,10.865,11.037,10.481,3.067,2.729,1
a2b1_1(68),-0.999,-0.983,-0.944,-0.845,-0.877,7.937,7.1389999999999985,11.318,9.542,10.526,8.863999999999997,1
a4d1_1(162),-0.998,-0.982,-0.878,-0.8640000000000001,-0.8959999999999999,7.85,7.287000000000001,11.875,9.355,11.134,8.345,1
a1e5_1(3),-0.998,-0.982,-0.964,-0.934,-0.8340000000000001,6.537000000000001,5.404,5.6160000000000005,4.525,6.3660000000000005,5.921,1
a2_1(164),-0.986,-0.8390000000000001,-0.977,-0.887,-0.7959999999999999,12.459,9.986,11.634,9.943,2.883,2.641,1
d1_1(129),-0.979,-0.831,-0.778,-0.919,-0.742,11.973,10.623,10.857,10.563,3.269,2.583,1
e5_1(118),-0.981,-0.974,-0.836,-0.88,-0.7909999999999999,10.809,9.815,8.844,8.464,8.283,7.034,1
a4d1_1(152),-0.993,-0.951,-0.856,-0.899,-0.888,8.008,7.401,11.48,10.334,10.517,9.295,1
e3_1(11),-0.981,-0.8320000000000001,-0.7759999999999999,-0.8759999999999999,-0.8,11.835,11.142,10.499,9.731,5.231,4.871,1
d6_1(73),-0.98,-0.8320000000000001,-0.961,-0.782,-0.89,11.96,10.814,11.441,10.252,3.347,3.064,1
c1e3_1(38),-0.993,-0.955,-0.873,-0.86,-0.794,8.543,7.588999999999999,11.11,10.399,11.095,9.224,1
a6e2_1(123),-0.997,-0.974,-0.894,-0.857,-0.892,7.629,7.202000000000001,11.161,10.058,10.83,8.863,1
e5_1(141),-0.984,-0.98,-0.833,-0.893,-0.789,10.518,9.554,8.878,8.238999999999999,8.523,7.26,1
a5e1_2(7),-0.998,-0.981,-0.949,-0.816,-0.902,8.17,7.805,10.793,9.511,10.424,9.311,1
a1e5_2(106),-0.999,-0.982,-0.962,-0.889,-0.8540000000000001,8.227,7.459,6.391,6.15,9.336,8.692,1
a2b1_1(13),-0.999,-0.983,-0.951,-0.855,-0.856,7.923999999999999,6.837999999999999,11.264,9.423,9.956,9.241,1
a5e1_2(41),-0.991,-0.922,-0.911,-0.847,-0.923,8.411,8.096,11.495,9.448,10.907,9.128,1
a5e1_2(98),-0.998,-0.981,-0.949,-0.8390000000000001,-0.897,8.868,7.216,11.773,8.581,10.53,9.134,1
e5_1(76),-0.984,-0.977,-0.841,-0.8370000000000001,-0.8590000000000001,11.119000000000002,9.839,9.616,8.691,7.991,6.34,1
a4c6_1(114),-0.995,-0.982,-0.875,-0.853,-0.931,8.191,7.803,11.897,9.577,10.994000000000002,9.022,1
d2_1(127),-0.972,-0.821,-0.949,-0.797,-0.909,11.836,10.913,11.380999999999998,10.002,3.162,2.749,1
a5_1(29),-0.986,-0.833,-0.96,-0.782,-0.7979999999999999,11.435,11.166,10.659,10.408,3.37,2.912,1
b3_1(148),-0.983,-0.8320000000000001,-0.97,-0.8059999999999999,-0.856,11.531,10.545,11.207,10.01,2.9160000000000004,2.461,1
b2_1(146),-0.987,-0.957,-0.856,-0.8740000000000001,-0.7979999999999999,12.297,9.788,10.793,9.04,5.9670000000000005,5.61,1
a3d6_2(20),-0.993,-0.976,-0.87,-0.8640000000000001,-0.918,7.291,7.033,12.004,10.034,11.23,9.043,1
c1e3_1(124),-0.991,-0.868,-0.937,-0.871,-0.887,8.41,7.593,11.11,10.295,10.556,9.654,1
d2_1(113),-0.982,-0.828,-0.885,-0.828,-0.82,12.103,10.7,11.19,10.35,3.275,2.6660000000000004,1
e5_1(128),-0.979,-0.984,-0.8590000000000001,-0.8590000000000001,-0.82,11.104,9.071,10.431,8.331,6.615,5.867000000000001,1
a6_1(45),-0.988,-0.825,-0.947,-0.782,-0.826,11.844,10.868,11.124,10.390999999999998,3.009,2.461,1
b6e3_1(116),-0.998,-0.979,-0.8959999999999999,-0.847,-0.901,7.838999999999999,6.754,11.328,9.957,9.914,9.635,1
a2e6_2(45),-0.999,-0.983,-0.931,-0.8370000000000001,-0.892,9.641,7.346,12.031,8.935,9.819,9.384,1
a3d6_1(51),-0.996,-0.982,-0.855,-0.889,-0.904,8.439,8.236,11.407,9.891,10.574000000000002,9.302,1
b6e3_1(167),-0.998,-0.981,-0.906,-0.8640000000000001,-0.867,7.866,6.818,10.685,10.425999999999998,10.396,8.856,1
d4_1(33),-0.983,-0.845,-0.935,-0.7859999999999999,-0.897,11.192,9.972,9.577,8.994,7.86,5.9129999999999985,1
c6_1(157),-0.983,-0.83,-0.959,-0.785,-0.888,12.157,10.605,11.101,10.595,3.344,2.862,1
b6e3_1(158),-0.996,-0.982,-0.877,-0.847,-0.919,8.697000000000001,6.775,11.741,10.072,10.562,9.331,1
c2_1(163),-0.984,-0.836,-0.963,-0.799,-0.868,11.819,10.799,10.95,10.523,3.1860000000000004,2.568,1
d4_1(100),-0.985,-0.956,-0.831,-0.901,-0.8009999999999999,11.842,9.827,10.352,8.515,7.6389999999999985,6.564,1
a3d6_2(161),-0.996,-0.979,-0.8859999999999999,-0.8490000000000001,-0.906,8.144,7.0939999999999985,11.48,10.154,11.012,8.833,1
a3c1_1(18),-0.998,-0.979,-0.916,-0.85,-0.8859999999999999,8.401,7.379,10.875,10.231,10.621,9.052,1
a6e2_1(46),-0.998,-0.978,-0.895,-0.888,-0.853,7.532,7.0310000000000015,11.945,9.595,10.769,9.103,1
a4_1(97),-0.985,-0.828,-0.95,-0.784,-0.902,12.088,10.649,10.838,10.425,3.314,2.799,1
c2_1(64),-0.982,-0.8320000000000001,-0.966,-0.7879999999999999,-0.8809999999999999,12.153,10.474,11.535,9.921,3.002,2.454,1
b3_1(15),-0.985,-0.826,-0.966,-0.845,-0.833,11.372,11.218,11.065,10.66,2.989,2.432,1
a4c6_1(101),-0.992,-0.974,-0.861,-0.8590000000000001,-0.919,8.584,7.827000000000001,11.074000000000002,9.977,10.673,9.548,1
a5b6_2(142),-0.986,-0.924,-0.8690000000000001,-0.862,-0.882,8.536,7.901,11.935,9.474,11.050999999999998,9.348,1
a4c6_1(59),-0.995,-0.983,-0.878,-0.858,-0.907,8.986,7.146,11.656,9.676,11.717,8.435,1
a5e1_2(34),-0.992,-0.935,-0.888,-0.847,-0.8759999999999999,8.511000000000001,7.917999999999998,11.167,9.878,11.064,9.129,1
a6e2_2(104),-0.993,-0.97,-0.903,-0.8320000000000001,-0.903,8.977,7.271,10.962,10.089,10.863,9.117,1
a3d6_2(14),-0.992,-0.967,-0.866,-0.855,-0.903,7.209,6.822,11.289,10.378,10.571,9.363,1
a4d1_2(96),-0.999,-0.983,-0.931,-0.838,-0.883,8.775,7.326,11.275,9.401,10.013,9.488,1
c6_1(142),-0.985,-0.831,-0.946,-0.8859999999999999,-0.8059999999999999,12.155,10.818,11.38,10.315,3.275,2.992,1
a6_1(49),-0.987,-0.8290000000000001,-0.948,-0.7859999999999999,-0.797,12.192,10.534,11.13,10.403,2.997,2.6460000000000004,1
d1e2_1(54),-0.988,-0.862,-0.942,-0.873,-0.912,8.582,7.646,11.578,9.784,10.619000000000002,9.734,1
b6_1(33),-0.981,-0.828,-0.953,-0.809,-0.873,12.175,10.502,11.245,10.286,3.367,2.776,1
a2b1_2(45),-0.998,-0.983,-0.927,-0.861,-0.863,8.806000000000003,7.607,10.722,9.826,10.131,9.415,1
a5e1_1(46),-0.996,-0.98,-0.878,-0.8690000000000001,-0.898,7.67,7.245,11.251,9.96,10.47,8.883,1
a1e5_1(136),-0.998,-0.968,-0.974,-0.812,-0.932,7.838999999999999,7.278,7.421,6.573,9.481,8.225,1
e5_1(101),-0.972,-0.98,-0.86,-0.878,-0.8170000000000001,10.456,9.652,9.894,8.908999999999997,7.61,6.119,1
b1_1(106),-0.982,-0.836,-0.957,-0.7879999999999999,-0.907,12.155,10.073,11.733,9.81,3.008,2.389,1
b6e3_1(164),-0.998,-0.981,-0.917,-0.851,-0.89,8.081,7.087999999999999,11.178,10.332,10.878,8.834,1
e1_1(171),-0.927,-0.8420000000000001,-0.768,-0.778,-0.861,11.949000000000002,10.952,11.26,10.332,3.249,2.7710000000000004,1
e3_1(100),-0.983,-0.8340000000000001,-0.779,-0.851,-0.812,13.082,9.892,10.938,9.018,5.7429999999999986,4.62,1
c6_1(41),-0.98,-0.8370000000000001,-0.966,-0.802,-0.848,11.585,11.231,11.183,10.465,3.54,2.917,1
a6_1(38),-0.989,-0.826,-0.952,-0.792,-0.787,12.164,10.468,11.204,10.267,3.062,2.575,1
b1e4_2(110),-0.996,-0.974,-0.928,-0.818,-0.8959999999999999,8.493,7.693,10.848,10.226,10.94,9.325,1
a1e5_1(166),-0.996,-0.967,-0.978,-0.843,-0.892,7.086,6.523,5.979,5.187,7.92,7.169,1
e4_1(157),-0.972,-0.826,-0.953,-0.785,-0.862,12.409,10.345999999999998,10.273,9.723,5.409,4.475,1
a3c1_1(152),-0.997,-0.979,-0.938,-0.8440000000000001,-0.8640000000000001,8.175,7.134,11.927,9.322,10.283,9.022,1
b6e3_1(93),-0.998,-0.982,-0.909,-0.85,-0.895,7.831,6.9460000000000015,12.252,9.261,10.595,8.99,1
a4d1_2(165),-0.997,-0.98,-0.8809999999999999,-0.846,-0.914,8.627,7.755,11.683,9.543,10.659,9.286,1
d3_1(71),-0.984,-0.8340000000000001,-0.944,-0.8059999999999999,-0.8370000000000001,12.245,10.383,11.181,10.145,3.261,2.631,1
c4_1(160),-0.986,-0.939,-0.8440000000000001,-0.872,-0.8029999999999999,12.147,10.226,11.213,9.868,5.205,4.503,1
b1_1(57),-0.982,-0.828,-0.953,-0.78,-0.882,11.627,10.882,11.049,10.453,3.063,2.339,1
d1e2_1(12),-0.99,-0.8809999999999999,-0.949,-0.8540000000000001,-0.885,8.212,7.704,11.538,9.849,10.695,9.395,1
a5e1_2(56),-0.993,-0.965,-0.882,-0.851,-0.8909999999999999,8.609,7.575,11.124,9.981,10.331,9.648,1
a5e1_2(174),-0.998,-0.982,-0.961,-0.8220000000000001,-0.924,8.252,7.902,10.925999999999998,9.366,10.981,8.837,1
b1e4_2(159),-0.995,-0.977,-0.903,-0.833,-0.915,8.555,7.752999999999999,10.69,10.172,10.873,9.412,1
c3_1(131),-0.985,-0.828,-0.963,-0.7659999999999999,-0.901,12.338,10.093,10.917,9.381,5.027,3.98,1
a4_1(148),-0.987,-0.8320000000000001,-0.949,-0.778,-0.879,12.585,10.195,11.181,10.152,3.403,2.437,1
